date,family,forecast,lower_ci,upper_ci
2018-01-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-31,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-02-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-03-31,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-04-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-05-31,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-06-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-15,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-16,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-17,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-18,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-19,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-20,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-21,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-22,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-23,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-24,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-25,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-26,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-27,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-28,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-29,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-30,PRODUCE,118731.78360714286,0,335417.28869017854
2018-07-31,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-09,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-10,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-11,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-12,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-13,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-14,PRODUCE,118731.78360714286,0,335417.28869017854
2018-08-15,PRODUCE,118731.78360714286,0,335417.28869017854
2017-08-16,CLEANING,55010.0,0,155403.24999999997
2017-08-17,CLEANING,55585.0,0,157027.62499999997
2017-08-18,CLEANING,57067.857142857145,0,161216.69642857142
2017-08-19,CLEANING,57265.83673469388,0,161775.9887755102
2017-08-20,CLEANING,57170.241982507294,0,161505.93360058308
2017-08-21,CLEANING,56514.99083715119,0,159654.8491149521
2017-08-22,CLEANING,56726.84667102993,0,160253.34184565954
2017-08-23,CLEANING,56477.253338319926,0,159548.24068075378
2017-08-24,CLEANING,56686.86095807992,0,160140.38220657574
2017-08-25,CLEANING,56844.26966637705,0,160585.06180751516
2017-08-26,CLEANING,56812.32859830846,0,160494.82829022137
2017-08-27,CLEANING,56747.54172168196,0,160311.80536375154
2017-08-28,CLEANING,56687.155970135485,0,160141.21561563274
2017-08-29,CLEANING,56711.750989133245,0,160210.6965443014
2017-08-30,CLEANING,56709.594463148,0,160204.6043583931
2017-08-31,CLEANING,56742.78605240916,0,160298.37059805586
2017-09-01,CLEANING,56750.77535159905,0,160320.9403682673
2017-09-02,CLEANING,56737.41902091647,0,160283.208734089
2017-09-03,CLEANING,56726.71765271762,0,160252.97736892727
2017-09-04,CLEANING,56723.742785722716,0,160244.57336966664
2017-09-05,CLEANING,56728.96947366374,0,160259.33876310004
2017-09-06,CLEANING,56731.42925716811,0,160266.28765149988
2017-09-07,CLEANING,56734.54851345669,0,160275.09955051515
2017-09-08,CLEANING,56733.37172217777,0,160271.77511515218
2017-09-09,CLEANING,56730.88548940331,0,160264.75150756433
2017-09-10,CLEANING,56729.95212775857,0,160262.11476091796
2017-09-11,CLEANING,56730.41419562156,0,160263.4201026309
2017-09-12,CLEANING,56731.36725417854,0,160266.11249305436
2017-09-13,CLEANING,56731.70979425208,0,160267.0801687621
2017-09-14,CLEANING,56731.74987097836,0,160267.19338551385
2017-09-15,CLEANING,56731.350064910024,0,160266.0639333708
2017-09-16,CLEANING,56731.06125672891,0,160265.24805025916
2017-09-17,CLEANING,56731.08636634686,0,160265.31898492988
2017-09-18,CLEANING,56731.2484004309,0,160265.77673121728
2017-09-19,CLEANING,56731.36757254652,0,160266.11339244392
2017-09-20,CLEANING,56731.36761802767,0,160266.11352092813
2017-09-21,CLEANING,56731.318735709894,0,160265.97542838042
2017-09-22,CLEANING,56731.25714495725,0,160265.80143450422
2017-09-23,CLEANING,56731.243870678285,0,160265.76393466615
2017-09-24,CLEANING,56731.26995838534,0,160265.83763243858
2017-09-25,CLEANING,56731.29618581941,0,160265.91172493983
2017-09-26,CLEANING,56731.303012303484,0,160265.93100975733
2017-09-27,CLEANING,56731.29378941162,0,160265.9049550878
2017-09-28,CLEANING,56731.28324246647,0,160265.87515996775
2017-09-29,CLEANING,56731.27817200312,0,160265.8608359088
2017-09-30,CLEANING,56731.28117586682,0,160265.86932182373
2017-10-01,CLEANING,56731.286505179465,0,160265.88437713197
2017-10-02,CLEANING,56731.2888690072,0,160265.89105494533
2017-10-03,CLEANING,56731.28782374832,0,160265.88810208897
2017-10-04,CLEANING,56731.285653954714,0,160265.88197242204
2017-10-05,CLEANING,56731.284491746585,0,160265.8786891841
2017-10-06,CLEANING,56731.28467021517,0,160265.87919335786
2017-10-07,CLEANING,56731.285598531176,0,160265.88181585056
2017-10-08,CLEANING,56731.286230340374,0,160265.88360071153
2017-10-09,CLEANING,56731.28619107765,0,160265.88348979433
2017-10-10,CLEANING,56731.28580851628,0,160265.88240905848
2017-10-11,CLEANING,56731.28552062599,0,160265.8815957684
2017-10-12,CLEANING,56731.285501579034,0,160265.88154196076
2017-10-13,CLEANING,56731.28564584081,0,160265.88194950027
2017-10-14,CLEANING,56731.28578521591,0,160265.88234323493
2017-10-15,CLEANING,56731.28581188515,0,160265.88241857552
2017-10-16,CLEANING,56731.28575210583,0,160265.88224969897
2017-10-17,CLEANING,56731.28568939557,0,160265.88207254247
2017-10-18,CLEANING,56731.285672378326,0,160265.88202446877
2017-10-19,CLEANING,56731.28569405723,0,160265.88208571167
2017-10-20,CLEANING,56731.285721554115,0,160265.88216339037
2017-10-21,CLEANING,56731.2857323703,0,160265.88219394608
2017-10-22,CLEANING,56731.285724820926,0,160265.8821726191
2017-10-23,CLEANING,56731.28571238318,0,160265.88213748246
2017-10-24,CLEANING,56731.28570670851,0,160265.88212145155
2017-10-25,CLEANING,56731.2857091818,0,160265.88212843856
2017-10-26,CLEANING,56731.28571443943,0,160265.88214329138
2017-10-27,CLEANING,56731.28571735117,0,160265.88215151706
2017-10-28,CLEANING,56731.28571675076,0,160265.88214982089
2017-10-29,CLEANING,56731.2857145194,0,160265.8821435173
2017-10-30,CLEANING,56731.28571304776,0,160265.8821393599
2017-10-31,CLEANING,56731.28571314269,0,160265.88213962808
2017-11-01,CLEANING,56731.285714061865,0,160265.88214222476
2017-11-02,CLEANING,56731.28571475902,0,160265.8821441942
2017-11-03,CLEANING,56731.28571480467,0,160265.88214432317
2017-11-04,CLEANING,56731.28571444088,0,160265.88214329546
2017-11-05,CLEANING,56731.28571411089,0,160265.88214236326
2017-11-06,CLEANING,56731.28571405254,0,160265.88214219842
2017-11-07,CLEANING,56731.285714196085,0,160265.88214260392
2017-11-08,CLEANING,56731.285714346566,0,160265.88214302904
2017-11-09,CLEANING,56731.28571438724,0,160265.88214314394
2017-11-10,CLEANING,56731.285714334124,0,160265.88214299388
2017-11-11,CLEANING,56731.2857142669,0,160265.88214280398
2017-11-12,CLEANING,56731.28571424204,0,160265.88214273375
2017-11-13,CLEANING,56731.285714260775,0,160265.88214278666
2017-11-14,CLEANING,56731.28571429053,0,160265.88214287072
2017-11-15,CLEANING,56731.285714304024,0,160265.88214290884
2017-11-16,CLEANING,56731.28571429795,0,160265.8821428917
2017-11-17,CLEANING,56731.28571428519,0,160265.88214285567
2017-11-18,CLEANING,56731.28571427821,0,160265.88214283594
2017-11-19,CLEANING,56731.285714279824,0,160265.88214284048
2017-11-20,CLEANING,56731.285714285215,0,160265.88214285573
2017-11-21,CLEANING,56731.2857142887,0,160265.88214286556
2017-11-22,CLEANING,56731.28571428844,0,160265.88214286484
2017-11-23,CLEANING,56731.28571428622,0,160265.88214285855
2017-11-24,CLEANING,56731.28571428453,0,160265.88214285378
2017-11-25,CLEANING,56731.285714284444,0,160265.88214285354
2017-11-26,CLEANING,56731.28571428534,0,160265.88214285608
2017-11-27,CLEANING,56731.28571428613,0,160265.88214285832
2017-11-28,CLEANING,56731.28571428626,0,160265.88214285867
2017-11-29,CLEANING,56731.285714285914,0,160265.88214285768
2017-11-30,CLEANING,56731.28571428555,0,160265.88214285666
2017-12-01,CLEANING,56731.285714285455,0,160265.8821428564
2017-12-02,CLEANING,56731.28571428559,0,160265.88214285678
2017-12-03,CLEANING,56731.28571428575,0,160265.8821428572
2017-12-04,CLEANING,56731.285714285805,0,160265.8821428574
2017-12-05,CLEANING,56731.285714285754,0,160265.88214285724
2017-12-06,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-07,CLEANING,56731.28571428566,0,160265.88214285698
2017-12-08,CLEANING,56731.285714285674,0,160265.882142857
2017-12-09,CLEANING,56731.2857142857,0,160265.8821428571
2017-12-10,CLEANING,56731.28571428572,0,160265.88214285712
2017-12-11,CLEANING,56731.28571428572,0,160265.88214285712
2017-12-12,CLEANING,56731.2857142857,0,160265.8821428571
2017-12-13,CLEANING,56731.285714285696,0,160265.88214285707
2017-12-14,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-15,CLEANING,56731.285714285696,0,160265.88214285707
2017-12-16,CLEANING,56731.285714285696,0,160265.88214285707
2017-12-17,CLEANING,56731.285714285696,0,160265.88214285707
2017-12-18,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-19,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-20,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-21,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-22,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-23,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-24,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-25,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-26,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-27,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-28,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-29,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-30,CLEANING,56731.28571428569,0,160265.88214285707
2017-12-31,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-01,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-02,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-03,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-04,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-05,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-06,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-07,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-08,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-09,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-10,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-11,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-12,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-13,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-14,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-15,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-16,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-17,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-18,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-19,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-20,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-21,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-22,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-23,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-24,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-25,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-26,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-27,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-28,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-29,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-30,CLEANING,56731.28571428569,0,160265.88214285707
2018-01-31,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-01,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-02,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-03,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-04,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-05,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-06,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-07,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-08,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-09,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-10,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-11,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-12,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-13,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-14,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-15,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-16,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-17,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-18,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-19,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-20,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-21,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-22,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-23,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-24,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-25,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-26,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-27,CLEANING,56731.28571428569,0,160265.88214285707
2018-02-28,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-01,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-02,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-03,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-04,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-05,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-06,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-07,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-08,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-09,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-10,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-11,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-12,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-13,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-14,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-15,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-16,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-17,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-18,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-19,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-20,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-21,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-22,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-23,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-24,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-25,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-26,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-27,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-28,CLEANING,56731.28571428569,0,160265.88214285707
2018-03-29,CLEANING,56731.28571428569,0,160265.88214285707
