item_nbr,familia,clase_abc,ventas_totales,demanda_promedio_diaria,stock_seguridad,punto_pedido,stock_actual,dias_cobertura,stock_faltante,nivel_riesgo_pct,nivel_riesgo,riesgo_rotura,score_riesgo
1463898,BEVERAGES,A,385552.0,228.40758293838863,1055.7763021708643,2654.629382739585,3272.0,14.325268705648005,0.0,0.0,Sin Riesgo,0,0.0
108797,GROCERY I,A,385460.0,228.35308056872037,447.8980174617312,2046.3695814427738,2454.0,10.746515851190786,0.0,0.0,Sin Riesgo,0,0.0
1024975,CLEANING,A,384480.0,227.77251184834122,533.882098778897,2128.2896817172855,1827.0,8.02116104868914,301.2896817172855,14.156422610392926,Riesgo Medio,1,0.8688837485391686
699745,SEAFOOD,A,384234.68189999973,227.627181220379,385.4257061599303,1978.8159747025832,2520.0,11.070734112198327,0.0,0.0,Sin Riesgo,0,0.0
671083,DELI,A,384210.0,227.61255924170615,431.6370116038226,2024.9249262957658,2089.0,9.177876682022852,0.0,0.0,Sin Riesgo,0,0.0
404336,GROCERY I,A,384196.0,227.6042654028436,494.72226761291785,2087.952125432823,2622.0,11.519995002550782,0.0,0.0,Sin Riesgo,0,0.0
583799,MEATS,A,384072.95870000054,227.53137363744108,446.2056734380291,2038.9252889001168,1416.0,6.2233175907262765,622.9252889001168,30.551648571495686,Riesgo Alto,1,1.8731941058436243
1463859,BEVERAGES,A,383662.0,227.28791469194312,723.5538383813333,2314.569241224935,1930.0,8.491432563037257,384.569241224935,16.615153885887217,Riesgo Medio,1,1.0176245041465295
838406,DAIRY,A,381971.0,226.2861374407583,336.5662453571739,1920.569207442482,2084.0,9.209578737652858,0.0,0.0,Sin Riesgo,0,0.0
1121513,CLEANING,A,381911.0,226.25059241706163,591.0266358248172,2174.7807827442484,2931.0,12.954662211876588,0.0,0.0,Sin Riesgo,0,0.0
1239785,DAIRY,A,381874.0,226.228672985782,678.8476303792071,2262.4483412796812,2979.0,13.168092093203517,0.0,0.0,Sin Riesgo,0,0.0
991114,DELI,A,381733.0,226.14514218009478,416.81129108224707,1999.8272863429106,2166.0,9.577919645406606,0.0,0.0,Sin Riesgo,0,0.0
1457182,HOME CARE,A,381032.0,225.72985781990522,992.6119588459882,2572.7209635853246,3260.0,14.44204161330282,0.0,0.0,Sin Riesgo,0,0.0
911989,CLEANING,A,381030.0,225.728672985782,436.8616328936638,2016.9623437941377,2690.0,11.916961919009001,0.0,0.0,Sin Riesgo,0,0.0
173111,GROCERY I,A,380932.0,225.67061611374407,439.3772821526855,2019.071594948894,2231.0,9.88608990580996,0.0,0.0,Sin Riesgo,0,0.0
1489694,PRODUCE,A,380667.0894000003,225.51367855450255,724.0907040559925,2302.68645393751,2036.0,9.028277189438581,266.6864539375101,11.581535709366161,Riesgo Medio,1,0.7037945246438437
1047752,BEVERAGES,A,380569.0,225.45556872037915,465.33309914766716,2043.522080190321,1643.0,7.28746692452617,400.52208019032105,19.59959640627024,Riesgo Medio,1,1.190734506521722
813770,PREPARED FOODS,A,380224.0,225.25118483412322,349.51171667265555,1926.2700105115182,2035.0,9.034358693822588,0.0,0.0,Sin Riesgo,0,0.0
1159728,GROCERY I,A,379576.0,224.86729857819904,643.6699586043455,2217.7410486517388,2854.0,12.69192994288364,0.0,0.0,Sin Riesgo,0,0.0
1672581,PRODUCE,A,379440.4529000002,224.78699816350723,763.1910358141615,2336.700022958712,2603.0,11.579851242582146,0.0,0.0,Sin Riesgo,0,0.0
1457337,HOME CARE,A,379385.0,224.7541469194313,812.2276214647655,2385.5066499007844,2325.0,10.344636714682974,60.506649900784396,2.53642763491357,Riesgo Bajo,1,0.15361620571110202
1150700,POULTRY,A,379038.5098999999,224.54888027251178,524.3620819072407,2096.2042438148233,1917.0,8.537116718967981,179.20424381482326,8.548987740273557,Riesgo Bajo,1,0.5172880336917485
2010568,GROCERY I,A,378550.0,224.25947867298578,1624.7070515236019,3194.523402234502,4050.0,18.05943732664113,0.0,0.0,Sin Riesgo,0,0.0
457556,GROCERY I,A,377815.0,223.8240521327014,457.1740527272114,2023.9424176561213,2276.0,10.168701613223403,0.0,0.0,Sin Riesgo,0,0.0
1239791,DAIRY,A,377265.0,223.49822274881515,560.4010270745355,2124.8885863162413,2984.0,13.351336593641076,0.0,0.0,Sin Riesgo,0,0.0
807495,BEVERAGES,A,376494.0,223.04146919431278,963.6123070733944,2524.902591433584,2867.0,12.854111884917158,0.0,0.0,Sin Riesgo,0,0.0
414455,GROCERY I,A,375930.0,222.70734597156397,427.6492736795189,1986.6006954804668,1003.0,4.503668236107786,983.6006954804668,49.511746256717146,Riesgo Alto,1,2.971321397222091
583931,MEATS,A,374713.73300000007,221.98680864928915,435.91469337288936,1989.8223539179135,2147.0,9.67174587113411,0.0,0.0,Sin Riesgo,0,0.0
1239857,POULTRY,A,374375.16000000015,221.78623222748823,504.89927503895944,2057.402900631377,2414.0,10.884354613698191,0.0,0.0,Sin Riesgo,0,0.0
1239899,POULTRY,A,373918.14999999956,221.51549170616087,411.7065792624126,1962.3150212055386,2621.0,11.832129571672317,0.0,0.0,Sin Riesgo,0,0.0
1239861,POULTRY,A,372970.52199999976,220.95410071090032,440.4150001808588,1987.093705157161,2589.0,11.717365695726492,0.0,0.0,Sin Riesgo,0,0.0
1091367,GROCERY I,A,372946.0,220.93957345971563,481.7060283208067,2028.283042538816,1649.0,7.46357917768256,379.28304253881606,18.69970978330839,Riesgo Medio,1,1.1133077227639823
856688,GROCERY I,A,372816.0,220.86255924170615,8200.560322250432,9746.598236942376,8787.0,39.78492339384576,959.5982369423764,9.845468271229509,Riesgo Bajo,1,0.5859564257549967
214859,CLEANING,A,371784.0,220.25118483412322,740.746978386235,2282.5052722250975,3261.0,14.805822735782067,0.0,0.0,Sin Riesgo,0,0.0
847894,BREAD/BAKERY,A,371714.0,220.20971563981044,322.5648318366989,1864.032841315372,2023.0,9.18669729953674,0.0,0.0,Sin Riesgo,0,0.0
464536,GROCERY I,A,371648.0,220.17061611374407,367.51974184491854,1908.7140546411272,1643.0,7.462394523850525,265.7140546411272,13.921103268194157,Riesgo Medio,1,0.8259235639464801
358272,DAIRY,A,371633.0,220.1617298578199,395.64804648744143,1936.7801554921807,1687.0,7.662548804869321,249.7801554921807,12.896670527311644,Riesgo Medio,1,0.7651142276859495
360703,GROCERY I,A,371582.0,220.13151658767774,846.589077768622,2387.5096938823663,2339.0,10.625466249710696,48.509693882366264,2.0318113893595924,Riesgo Bajo,1,0.12052370121276595
105857,GROCERY I,A,371542.0,220.10781990521326,687.8515633835119,2228.606302720005,2143.0,9.7361375026242,85.6063027200048,3.841248345009285,Riesgo Bajo,1,0.2278319894453526
510055,GROCERY I,A,371433.0,220.04324644549763,488.8875187580948,2029.1902438765783,2389.0,10.856956705516204,0.0,0.0,Sin Riesgo,0,0.0
657869,GROCERY I,A,371376.0,220.00947867298578,502.3891429882945,2042.455493699195,2507.0,11.39496359484727,0.0,0.0,Sin Riesgo,0,0.0
979195,CLEANING,A,371081.0,219.83471563981044,365.26437595536396,1904.107385434037,1887.0,8.583721613340483,17.10738543403704,0.8984464618384668,Riesgo Bajo,1,0.053222506387577126
457471,DELI,A,370816.0,219.6777251184834,394.1909949145049,1931.9350707438887,1710.0,7.784130134622023,221.93507074388867,11.487708572857622,Riesgo Medio,1,0.6800271875660765
1473414,PRODUCE,A,370351.98299999954,219.40283353080542,613.9312216592882,2149.7510563749265,2228.0,10.15483694601955,0.0,0.0,Sin Riesgo,0,0.0
738219,CLEANING,A,368415.0,218.25533175355451,342.76188998186416,1870.549212256746,1880.0,8.613764368986061,0.0,0.0,Sin Riesgo,0,0.0
215370,BREAD/BAKERY,A,367636.0,217.79383886255926,443.8069122924548,1968.3637843303695,1722.0,7.906559749317259,246.36378433036953,12.516171364846649,Riesgo Medio,1,0.7345543493840946
557241,FROZEN FOODS,A,366986.3440000002,217.40897156398117,3959.6099513252066,5481.472752273075,5370.0,24.699992651497666,111.47275227307455,2.0336277732448576,Riesgo Bajo,1,0.11913949916632374
215303,GROCERY I,A,366256.0,216.97630331753555,591.3245556145631,2110.158678837312,2402.0,11.070333318771569,0.0,0.0,Sin Riesgo,0,0.0
1457179,HOME CARE,A,365777.0,216.6925355450237,796.4283604404873,2313.276109255653,2742.0,12.653873808358645,0.0,0.0,Sin Riesgo,0,0.0
1084365,MEATS,A,365465.04460000014,216.50772784360197,825.6272802461223,2341.181375151336,1592.0,7.353086265585902,749.1813751513359,32.0001424538459,Riesgo Alto,1,1.8669477260277727
1084882,GROCERY I,A,365287.0,216.4022511848341,484.9244131594504,1999.7401714532893,2442.0,11.284540648859664,0.0,0.0,Sin Riesgo,0,0.0
1584574,PRODUCE,A,364950.0,216.20260663507108,664.434190453978,2177.8524368994754,3090.0,14.292149609535553,0.0,0.0,Sin Riesgo,0,0.0
211205,GROCERY I,A,364948.0,216.20142180094786,678.0158510499821,2191.425803656617,2065.0,9.551278538312308,126.42580365661706,5.769111755719164,Riesgo Bajo,1,0.3361045112177357
1463899,BEVERAGES,A,364606.0,215.99881516587678,730.8475495871527,2242.8392557482903,2440.0,11.296358260697849,0.0,0.0,Sin Riesgo,0,0.0
838409,DAIRY,A,364097.0,215.6972748815166,312.7578317519405,1822.6387559225568,2606.0,12.081747446422245,0.0,0.0,Sin Riesgo,0,0.0
770463,BEVERAGES,A,363866.0,215.56042654028437,676.4764936773892,2185.3994794593796,2111.0,9.79307767145048,74.39947945937956,3.4043880836735796,Riesgo Bajo,1,0.19774929325115703
841667,DAIRY,A,363346.0,215.25236966824644,480.6064798234264,1987.3730675011516,1972.0,9.16133932945457,15.373067501151581,0.7735370752750061,Riesgo Bajo,1,0.04486791818884958
634014,MEATS,A,363119.93629999977,215.1184456753553,532.6053612837222,2038.4344810112093,2235.0,10.389625087627012,0.0,0.0,Sin Riesgo,0,0.0
939210,DAIRY,A,362206.0,214.57701421800948,386.60975885669137,1888.6488583827577,1637.0,7.628962524088502,251.64885838275768,13.324279802770938,Riesgo Medio,1,0.7704310651856267
1397060,BEVERAGES,A,362093.0,214.5100710900474,878.2854448932961,2379.855942523628,2656.0,12.38170304314085,0.0,0.0,Sin Riesgo,0,0.0
554143,GROCERY I,A,360517.0,213.57642180094786,541.4384055928344,2036.4733581994694,1869.0,8.750965973865311,167.47335819946943,8.223695022828071,Riesgo Bajo,1,0.47328980144582466
158789,CLEANING,A,360218.0,213.39928909952607,447.95949673370967,1941.7545204303924,2726.0,12.774175638085826,0.0,0.0,Sin Riesgo,0,0.0
1087270,PERSONAL CARE,A,359637.0,213.05509478672985,442.5393412859508,1933.9250047930598,1778.0,8.345259247519026,155.92500479305977,8.062618995390908,Riesgo Bajo,1,0.4628869162502733
1920084,GROCERY I,A,359083.0,212.72689573459715,1397.8385655317322,2886.926835673912,1978.0,9.298307076636878,908.9268356739121,31.484235223499734,Riesgo Alto,1,1.8047722099942982
522941,GROCERY I,A,358321.0,212.2754739336493,418.3255525749494,1904.2538701104945,2252.0,10.608856304821654,0.0,0.0,Sin Riesgo,0,0.0
1047703,BEVERAGES,A,358264.0,212.24170616113744,390.7045721545503,1876.3965152825124,1835.0,8.645803094924414,41.39651528251238,2.20617097427724,Riesgo Bajo,1,0.1261759951415782
265266,PREPARED FOODS,A,358083.0,212.13447867298578,357.66737565484885,1842.6087263657494,2115.0,9.970090733154045,0.0,0.0,Sin Riesgo,0,0.0
158788,CLEANING,A,358069.0,212.12618483412322,746.0066254148878,2230.88991925375,1998.0,9.418922051336475,232.88991925375012,10.43932814630556,Riesgo Medio,1,0.596724232281678
580929,GROCERY I,A,357763.0,211.94490521327015,357.02665481390767,1840.6409913067987,1993.0,9.403387158537914,0.0,0.0,Sin Riesgo,0,0.0
463903,CLEANING,A,357516.0,211.79857819905214,390.7656504990277,1873.3556978923928,2440.0,11.520379507490572,0.0,0.0,Sin Riesgo,0,0.0
510057,GROCERY I,A,357289.0,211.66409952606634,493.4019034495978,1975.050600132062,2950.0,13.93717690720957,0.0,0.0,Sin Riesgo,0,0.0
740722,CLEANING,A,357110.0,211.55805687203792,337.4725452422746,1818.37894334654,659.0,3.114984178544426,1159.37894334654,63.75892921487652,Riesgo Alto,1,3.6347741292205464
371437,CLEANING,A,356527.0,211.21267772511848,418.7066382006331,1897.1953822764624,2286.0,10.823213950135614,0.0,0.0,Sin Riesgo,0,0.0
1014864,DAIRY,A,355584.0,210.65402843601896,393.8323631236712,1868.410562175804,1711.0,8.122322714182864,157.410562175804,8.424837953843294,Riesgo Bajo,1,0.47823148939356813
886398,GROCERY I,A,355344.0,210.51184834123222,451.88325847735035,1925.466196865976,1611.0,7.652775901661489,314.4661968659759,16.331951055688393,Riesgo Medio,1,0.9264488749332142
222975,GROCERY I,A,354977.0,210.29443127962085,1280.6630141975768,2752.724033154923,2655.0,12.625155996022277,97.72403315492284,3.550084642626541,Riesgo Bajo,1,0.20117468237807443
1012787,GROCERY I,A,354921.0,210.26125592417063,588.013654191542,2059.8424456607363,2000.0,9.511975904497056,59.8424456607363,2.9051952874745535,Riesgo Bajo,1,0.16460439590930528
1473511,PRODUCE,A,354636.86890000035,210.09293181279642,632.9426749611829,2103.5931976507577,1286.0,6.121100738152828,817.5931976507577,38.86650701113818,Riesgo Alto,1,2.2003602837198697
159242,CLEANING,A,354190.0,209.8281990521327,345.79919572647526,1814.5965890914042,1416.0,6.748377989214828,398.5965890914042,21.966126878425772,Riesgo Medio,1,1.24200740439581
1913463,PRODUCE,A,354151.0,209.80509478672985,1062.074275685851,2530.70993919296,2551.0,12.158903970340335,0.0,0.0,Sin Riesgo,0,0.0
838217,DAIRY,A,353322.0,209.31398104265404,364.5366541886966,1829.7345214872748,2297.0,10.973944447274723,0.0,0.0,Sin Riesgo,0,0.0
271479,DAIRY,A,353225.0,209.25651658767774,320.3027298583214,1785.0983459720655,1833.0,8.759583834666289,0.0,0.0,Sin Riesgo,0,0.0
1309245,BREAD/BAKERY,A,353093.0,209.17831753554503,1302.7955233566465,2767.0437461054617,3510.0,16.779941828356833,0.0,0.0,Sin Riesgo,0,0.0
1182733,BEVERAGES,A,352737.0,208.96741706161137,620.6985774143069,2083.4704968455867,2632.0,12.595265027485066,0.0,0.0,Sin Riesgo,0,0.0
839364,BEVERAGES,A,352687.0,208.9377962085308,497.1804441691836,1959.7450176288992,2570.0,12.300311607742842,0.0,0.0,Sin Riesgo,0,0.0
696183,BREAD/BAKERY,A,352459.0,208.8027251184834,453.5532927245899,1915.1723685539737,1613.0,7.724994963953255,302.1723685539737,15.777815799531666,Riesgo Medio,1,0.8877483790193217
888761,DELI,A,352298.0,208.70734597156397,450.4103557628591,1911.361777563807,2810.0,13.463828917564108,0.0,0.0,Sin Riesgo,0,0.0
1463897,BEVERAGES,A,352296.0,208.70616113744074,722.0514754569822,2182.9946034190675,2266.0,10.857369938915005,0.0,0.0,Sin Riesgo,0,0.0
888763,DELI,A,352112.0,208.59715639810426,411.0628144517784,1871.2429092385082,1885.0,9.036556550188577,0.0,0.0,Sin Riesgo,0,0.0
959437,"LIQUOR,WINE,BEER",A,351841.0,208.4366113744076,1102.400022138156,2561.456301759009,1461.0,7.0093252349782995,1100.456301759009,42.96213450931414,Riesgo Alto,1,2.413052098854048
153398,BREAD/BAKERY,A,351777.0,208.39869668246445,357.1738611477088,1815.9647379249598,1895.0,9.093147078973328,0.0,0.0,Sin Riesgo,0,0.0
269287,CLEANING,A,351448.0,208.2037914691943,477.4967117542485,1934.9232520386086,2625.0,12.607839566593068,0.0,0.0,Sin Riesgo,0,0.0
1463625,BEVERAGES,A,351037.0,207.96030805687204,962.0840592658312,2417.8062156639353,2331.0,11.208869720285897,86.80621566393529,3.5902883821521696,Riesgo Bajo,1,0.20119474345926797
454596,GROCERY I,A,350622.0,207.71445497630333,503.6126609146853,1957.6138457488087,1775.0,8.545385058553085,182.61384574880867,9.328389566991282,Riesgo Bajo,1,0.5221319137905329
949296,CLEANING,A,350357.0,207.5574644549763,395.0476115119365,1847.9498626967707,2677.0,12.897632985783073,0.0,0.0,Sin Riesgo,0,0.0
830829,GROCERY I,A,350262.0,207.50118483412322,349.8774045196329,1802.3856983584953,2504.0,12.067400974127938,0.0,0.0,Sin Riesgo,0,0.0
1473413,PRODUCE,A,350122.579199999,207.41858957345912,546.969031612381,1998.8991586265947,2472.0,11.91792888517603,0.0,0.0,Sin Riesgo,0,0.0
215332,GROCERY I,A,349702.0,207.16943127962085,433.6596722129514,1883.8456911702974,1419.0,6.849466116865217,464.8456911702974,24.67535920532442,Riesgo Medio,1,1.377513936573667
1464092,BEVERAGES,A,349539.0,207.0728672985782,898.4211894436103,2347.9312605336577,1868.0,9.020979060991763,479.9312605336577,20.44060099206545,Riesgo Medio,1,1.1405746159001948
949243,PERSONAL CARE,A,349356.0,206.96445497630333,617.545930958598,2066.2971157927213,2678.0,12.93941996130022,0.0,0.0,Sin Riesgo,0,0.0
1958186,BEVERAGES,A,348267.0,206.31931279620852,1214.3190321097725,2658.554221683232,1281.0,6.208822541326052,1377.5542216832318,51.81591597597922,Riesgo Alto,1,2.8807787607785005
881911,GROCERY I,A,347848.0,206.07109004739337,408.4546874565781,1850.9523177883316,1799.0,8.729997010188358,51.952317788331584,2.8067885536029604,Riesgo Bajo,1,0.1558596186082458
953428,DAIRY,A,347812.0,206.04976303317537,364.9631817832215,1807.311523015449,1558.0,7.5612802318493895,249.31152301544898,13.79460706361677,Riesgo Medio,1,0.7659286196487388
1464034,BEVERAGES,A,347337.0,205.76836492890996,608.2963956955515,2048.674950197921,2077.0,10.093874248928273,0.0,0.0,Sin Riesgo,0,0.0
1003679,GROCERY I,A,346226.0,205.1101895734597,1037.5506587634984,2473.3219857777167,2753.0,13.422053803007286,0.0,0.0,Sin Riesgo,0,0.0
864290,PREPARED FOODS,A,346040.0,205.0,334.97610262856597,1769.976102628566,2055.0,10.024390243902438,0.0,0.0,Sin Riesgo,0,0.0
1719236,PRODUCE,A,344252.0,203.94075829383885,688.0003421124077,2115.5856501692797,2428.0,11.905418123932469,0.0,0.0,Sin Riesgo,0,0.0
521818,GROCERY I,A,344002.0,203.79265402843603,404.62790186802124,1831.1764800670735,2556.0,12.542159638606751,0.0,0.0,Sin Riesgo,0,0.0
668752,CLEANING,A,343980.0,203.77962085308056,369.3912395244143,1795.848585495978,1951.0,9.574068259782546,0.0,0.0,Sin Riesgo,0,0.0
1489833,PRODUCE,A,343649.0,203.58353080568722,531.5291392342851,1956.6138548740958,1547.0,7.598846497443612,409.61385487409575,20.934833608262146,Riesgo Medio,1,1.1484682665514068
1114914,CLEANING,A,343648.0,203.5829383886256,352.0130045925873,1777.0935733129666,2514.0,12.348775491200298,0.0,0.0,Sin Riesgo,0,0.0
502230,GROCERY I,A,343348.0,203.40521327014218,534.6571681644239,1958.4936610554191,2672.0,13.136339806843203,0.0,0.0,Sin Riesgo,0,0.0
363895,CLEANING,A,343269.0,203.3584123222749,381.9113089204218,1805.420195176346,1829.0,8.99397265701243,0.0,0.0,Sin Riesgo,0,0.0
1328672,DELI,A,343162.0,203.29502369668248,520.6258166455009,1943.6909825222783,1053.0,5.179664415057611,890.6909825222783,45.82472165233031,Riesgo Alto,1,2.5103450951734163
472658,GROCERY I,A,342951.0,203.17002369668248,334.7370424173581,1756.9272082941357,1825.0,8.98262433992028,0.0,0.0,Sin Riesgo,0,0.0
1047696,BEVERAGES,A,342386.0,202.83530805687204,502.2345317656818,1922.081688163786,2850.0,14.050808152202485,0.0,0.0,Sin Riesgo,0,0.0
1963892,GROCERY I,A,342246.0,202.75236966824644,6927.585522857321,8346.852110535046,11483.0,56.635589605137824,0.0,0.0,Sin Riesgo,0,0.0
1057491,CLEANING,A,342231.0,202.74348341232226,361.7300248229277,1780.9344087091836,1455.0,7.1765561857341975,325.9344087091836,18.301314586055977,Riesgo Medio,1,0.9998527244443869
1112839,CLEANING,A,342041.0,202.6309241706161,458.70181156832166,1877.1182807626346,2142.0,10.570943249493482,0.0,0.0,Sin Riesgo,0,0.0
2013931,BEVERAGES,A,341981.0,202.59537914691944,7545.991283884521,8964.158937912958,11970.0,59.08328240457803,0.0,0.0,Sin Riesgo,0,0.0
1134971,BEVERAGES,A,341905.0,202.55035545023696,368.92013659084165,1786.7726247425003,1788.0,8.827434521285152,0.0,0.0,Sin Riesgo,0,0.0
414305,BEVERAGES,A,341839.0,202.51125592417063,537.2784365858003,1954.8572280549947,1764.0,8.71062693256182,190.85722805499472,9.763231059328566,Riesgo Bajo,1,0.5327820427671129
153239,BREAD/BAKERY,A,341628.0,202.38625592417063,316.9910369300225,1733.694828399217,1470.0,7.2633390705679854,263.69482839921693,15.209991059539348,Riesgo Medio,1,0.8295008186868728
570917,GROCERY I,A,340372.0,201.64218009478674,331.13726265930165,1742.632523322809,664.0,3.292961818245919,1078.632523322809,61.896728592331044,Riesgo Alto,1,3.363225012994651
219152,BEVERAGES,A,339859.0,201.3382701421801,656.9713681079073,2066.339259103168,2448.0,12.15864226046684,0.0,0.0,Sin Riesgo,0,0.0
572838,CLEANING,A,339653.0,201.21623222748815,347.7153088377298,1756.228934430147,1937.0,9.626459945885948,0.0,0.0,Sin Riesgo,0,0.0
1239818,DAIRY,A,339291.0,201.00177725118485,553.2095508627453,1960.2219916210393,2263.0,11.258606918544848,0.0,0.0,Sin Riesgo,0,0.0
1102268,PERSONAL CARE,A,339099.0,200.88803317535545,707.7096917065462,2113.9259239340345,1847.0,9.194176331985645,266.9259239340345,12.627023535303595,Riesgo Medio,1,0.6835367997277078
1089843,BREAD/BAKERY,A,339035.0,200.85011848341233,376.7901648868606,1782.7409942707468,1696.0,8.444107540519415,86.7409942707468,4.865597108582188,Riesgo Bajo,1,0.26333893874208975
1246758,GROCERY I,A,338954.0,200.8021327014218,527.9547201489798,1933.5696490589326,2427.0,12.086525015193802,0.0,0.0,Sin Riesgo,0,0.0
897348,DELI,A,338943.0,200.79561611374407,371.1054930645526,1776.6748058607611,1621.0,8.072885411411358,155.67480586076113,8.762144054006551,Riesgo Bajo,1,0.4741016423434092
1992914,CLEANING,A,337766.0,200.09834123222748,6428.533175298011,7829.221563923604,8783.0,43.89341733626238,0.0,0.0,Sin Riesgo,0,0.0
368624,BEVERAGES,A,337609.0,200.00533175355451,547.7250083273923,1947.762330602274,1747.0,8.734767141871217,200.762330602274,10.30733203163425,Riesgo Medio,1,0.5555135844378416
264452,CLEANING,A,337487.0,199.93305687203792,351.3611857537066,1750.892583857972,1255.0,6.277101043892061,495.8925838579721,28.32227336101377,Riesgo Alto,1,1.5258771180219055
1047757,BEVERAGES,A,337189.0,199.75651658767774,450.85430575576675,1849.149921869511,1789.0,8.95590306919858,60.14992186951099,3.252841814399708,Riesgo Bajo,1,0.1750937903241508
850388,FROZEN FOODS,A,337101.179,199.70448992890996,4830.3188577649025,6228.250287267272,2322.0,11.627179743562985,3906.250287267272,62.71826126276617,Riesgo Alto,1,3.3751158394346943
114799,PERSONAL CARE,A,336913.0,199.593009478673,411.57320765059274,1808.724274001304,1575.0,7.891057928901526,233.7242740013039,12.922051047850061,Riesgo Medio,1,0.694998109022995
1021281,CLEANING,A,336771.0,199.50888625592418,396.79859735675757,1793.360801148227,1513.0,7.583622105228775,280.360801148227,15.633262473938409,Riesgo Medio,1,0.8404632103093643
302952,BREAD/BAKERY,A,336453.0,199.32049763033174,319.99980596124266,1715.2432893735647,2569.0,12.888789816111018,0.0,0.0,Sin Riesgo,0,0.0
1146797,GROCERY I,A,336226.0,199.18601895734596,498.02337403779694,1892.3255067392186,2329.0,11.69258772373344,0.0,0.0,Sin Riesgo,0,0.0
1116113,GROCERY I,A,336162.0,199.14810426540285,493.38351900169545,1887.4202488595154,2334.0,11.719920752494332,0.0,0.0,Sin Riesgo,0,0.0
513853,CLEANING,A,336007.0,199.05627962085308,457.55198472843756,1850.9459420744092,2033.0,10.213191987071697,0.0,0.0,Sin Riesgo,0,0.0
1239918,DAIRY,A,335751.0,198.90462085308056,506.40931032140946,1898.7416562929734,1580.0,7.943505752775122,318.7416562929734,16.786994441111684,Riesgo Medio,1,0.8997558172628605
1314409,GROCERY I,A,335747.0,198.9022511848341,1191.891738215452,2584.2074965092906,2419.0,12.161752748349205,165.20749650929065,6.392965608700172,Riesgo Bajo,1,0.342648559747065
507641,DAIRY,A,335680.0,198.86255924170615,412.2898363983651,1804.327751090308,1967.0,9.891253574833176,0.0,0.0,Sin Riesgo,0,0.0
1071949,BEVERAGES,A,335356.0,198.67061611374407,436.52519311509707,1827.2195059113055,2400.0,12.080296759264781,0.0,0.0,Sin Riesgo,0,0.0
1228319,BEVERAGES,A,335219.0,198.58945497630333,479.20600070651716,1869.3321855406405,1510.0,7.6036262860995345,359.33218554064047,19.222489631328738,Riesgo Medio,1,1.0286619206170557
177395,GROCERY I,A,334911.0,198.406990521327,329.36817883680715,1718.217112486096,1954.0,9.848443317776962,0.0,0.0,Sin Riesgo,0,0.0
1916577,BREAD/BAKERY,A,334840.0,198.3649289099526,813.724983006285,2202.2794853759533,1004.0,5.061378568868713,1198.2794853759533,54.410872613263884,Riesgo Alto,1,2.908422032604901
329071,GROCERY I,A,334721.0,198.29443127962085,326.10716557686806,1714.168184534214,1536.0,7.746057164026159,178.1681845342141,10.393856690475634,Riesgo Medio,1,0.5553849240172359
1354380,GROCERY I,A,334439.0,198.12736966824644,808.8424477591112,2195.734035436836,2087.0,10.533627956069717,108.73403543683617,4.952058568204677,Riesgo Bajo,1,0.2643851697116215
1104725,BEVERAGES,A,334239.0,198.00888625592418,392.7681918516236,1778.830395643093,791.0,3.99477020934122,987.830395643093,55.532579050964934,Riesgo Alto,1,2.9630526505516324
698643,GROCERY I,A,334100.0,197.9265402843602,481.56530342931194,1867.0510854198333,2541.0,12.838096378329842,0.0,0.0,Sin Riesgo,0,0.0
459762,BREAD/BAKERY,A,333876.0,197.79383886255926,383.0504383448056,1767.6073103827202,2018.0,10.202542261198767,0.0,0.0,Sin Riesgo,0,0.0
851982,PERSONAL CARE,A,333799.0,197.74822274881515,500.5460472158061,1884.7836064575122,1185.0,5.992468521475499,699.7836064575122,37.12806096466264,Riesgo Alto,1,1.9784346134339328
226857,GROCERY I,A,333041.0,197.29917061611374,428.6389950614529,1809.733189374249,2517.0,12.757276131167034,0.0,0.0,Sin Riesgo,0,0.0
210798,GROCERY I,A,332660.0,197.0734597156398,458.73971348372595,1838.2539314932046,1090.0,5.5309324836169065,748.2539314932046,40.70460118017545,Riesgo Alto,1,2.1616157142007033
1672580,PRODUCE,A,332350.0,196.8898104265403,790.5175009068311,2168.746173892613,2093.0,10.630311418685121,75.74617389261311,3.4926251307989045,Riesgo Bajo,1,0.18530283316449478
1076066,GROCERY I,A,332259.0,196.83590047393366,313.9640463087802,1691.8153496263158,1917.0,9.739077045317057,0.0,0.0,Sin Riesgo,0,0.0
268440,CLEANING,A,332256.0,196.83412322274881,312.83521889669026,1690.674081455932,1819.0,9.241283829336416,0.0,0.0,Sin Riesgo,0,0.0
212552,GROCERY I,A,332003.0,196.68424170616115,314.56444817677294,1691.3541401199009,2283.0,11.607437282193233,0.0,0.0,Sin Riesgo,0,0.0
1062374,MEATS,A,331642.03620000015,196.47040059241715,657.7504607174045,2033.0432648643246,2986.0,15.19821810815428,0.0,0.0,Sin Riesgo,0,0.0
1165988,GROCERY I,A,331573.0,196.42950236966826,382.13500177920145,1757.1415183668794,1794.0,9.13304762450501,0.0,0.0,Sin Riesgo,0,0.0
179274,GROCERY I,A,331414.0,196.33530805687204,319.95832843194717,1694.3054848300515,1874.0,9.544895508337005,0.0,0.0,Sin Riesgo,0,0.0
164036,GROCERY I,A,331297.0,196.26599526066352,349.4877494261824,1723.349716250827,1841.0,9.380127197046757,0.0,0.0,Sin Riesgo,0,0.0
