item_nbr,familia,clase_abc,demanda_promedio_diaria,std_demanda,cv,ventas_totales,dias_con_venta,lead_time,stock_seguridad,punto_pedido,stock_actual,dias_cobertura
847894,BREAD/BAKERY,A,220.20971563981044,73.88972525846539,33.554253064530684,371714.0,1925,7,322.5648318366989,1864.032841315372,2023.0,9.18669729953674
464536,GROCERY I,A,220.17061611374407,84.18751851327386,38.23739970359218,371648.0,1924,7,367.51974184491854,1908.7140546411272,1643.0,7.462394523850525
358272,DAIRY,A,220.1617298578199,90.63085175015517,41.1655794168607,371633.0,1892,7,395.64804648744143,1936.7801554921807,1687.0,7.662548804869321
360703,GROCERY I,A,220.13151658767774,193.92763311162724,88.09625996211517,371582.0,1917,7,846.589077768622,2387.5096938823663,2339.0,10.625466249710696
105857,GROCERY I,A,220.10781990521326,157.56572949261948,71.58570266175606,371542.0,1733,7,687.8515633835119,2228.606302720005,2143.0,9.7361375026242
510055,GROCERY I,A,220.04324644549763,111.98915962920728,50.89415896113213,371433.0,1927,7,488.8875187580948,2029.1902438765783,2389.0,10.856956705516204
657869,GROCERY I,A,220.00947867298578,115.08196828795639,52.3077319132282,371376.0,1928,7,502.3891429882945,2042.455493699195,2507.0,11.39496359484727
979195,CLEANING,A,219.83471563981044,83.67088325273538,38.0608144665497,371081.0,1917,7,365.26437595536396,1904.107385434037,1887.0,8.583721613340483
457471,DELI,A,219.6777251184834,90.29708585323867,41.104343102850706,370816.0,1894,7,394.1909949145049,1931.9350707438887,1710.0,7.784130134622023
1473414,PRODUCE,A,219.40283353080542,140.63284282325088,64.09800664835316,370351.98299999954,1198,7,613.9312216592882,2149.7510563749265,2228.0,10.15483694601955
738219,CLEANING,A,218.25533175355451,78.51625279675274,35.974494719519726,368415.0,1923,7,342.76188998186416,1870.549212256746,1880.0,8.613764368986061
215370,BREAD/BAKERY,A,217.79383886255926,101.66257316513334,46.67835127755309,367636.0,1923,7,443.8069122924548,1968.3637843303695,1722.0,7.906559749317259
557241,FROZEN FOODS,A,217.40897156398117,907.025387014984,417.19777270003596,366986.3440000002,1676,7,3959.6099513252066,5481.472752273075,5370.0,24.699992651497666
215303,GROCERY I,A,216.97630331753555,135.45434790319626,62.428175718785575,366256.0,1874,7,591.3245556145631,2110.158678837312,2402.0,11.070333318771569
1457179,HOME CARE,A,216.6925355450237,182.43734881423734,84.19180123365673,365777.0,1230,7,796.4283604404873,2313.276109255653,2742.0,12.653873808358645
1084365,MEATS,A,216.50772784360197,189.12592720016193,87.35296845236871,365465.04460000014,1240,7,825.6272802461223,2341.181375151336,1592.0,7.353086265585902
1084882,GROCERY I,A,216.4022511848341,111.08133349643664,51.3309509897656,365287.0,1926,7,484.9244131594504,1999.7401714532893,2442.0,11.284540648859664
1584574,PRODUCE,A,216.20260663507108,152.20152645106077,70.39763711450627,364950.0,1194,7,664.434190453978,2177.8524368994754,3090.0,14.292149609535553
211205,GROCERY I,A,216.20142180094786,155.3126689903086,71.83702479685898,364948.0,1913,7,678.0158510499821,2191.425803656617,2065.0,9.551278538312308
1463899,BEVERAGES,A,215.99881516587678,167.4147932907838,77.50727389972822,364606.0,1204,7,730.8475495871527,2242.8392557482903,2440.0,11.296358260697849
838409,DAIRY,A,215.6972748815166,71.64324185310954,33.21471812402984,364097.0,1921,7,312.7578317519405,1822.6387559225568,2606.0,12.081747446422245
770463,BEVERAGES,A,215.56042654028437,154.96004935509347,71.88705823336002,363866.0,1820,7,676.4764936773892,2185.3994794593796,2111.0,9.79307767145048
841667,DAIRY,A,215.25236966824644,110.09222719471585,51.14565166664291,363346.0,1923,7,480.6064798234264,1987.3730675011516,1972.0,9.16133932945457
634014,MEATS,A,215.1184456753553,122.00357860575222,56.714605864098324,363119.93629999977,1925,7,532.6053612837222,2038.4344810112093,2235.0,10.389625087627012
939210,DAIRY,A,214.57701421800948,88.56045682817805,41.27210789604936,362206.0,1898,7,386.60975885669137,1888.6488583827577,1637.0,7.628962524088502
1397060,BEVERAGES,A,214.5100710900474,201.18830020046627,93.78967578450482,362093.0,1086,7,878.2854448932961,2379.855942523628,2656.0,12.38170304314085
554143,GROCERY I,A,213.57642180094786,124.02695856778904,58.07146571796279,360517.0,1909,7,541.4384055928344,2036.4733581994694,1869.0,8.750965973865311
158789,CLEANING,A,213.39928909952607,102.6138030984456,48.0853537663793,360218.0,1921,7,447.95949673370967,1941.7545204303924,2726.0,12.774175638085826
1087270,PERSONAL CARE,A,213.05509478672985,101.3722114636333,47.580280380109116,359637.0,1921,7,442.5393412859508,1933.9250047930598,1778.0,8.345259247519026
1920084,GROCERY I,A,212.72689573459715,320.2020101655608,150.52257922526732,359083.0,912,7,1397.8385655317322,2886.926835673912,1978.0,9.298307076636878
522941,GROCERY I,A,212.2754739336493,95.82557395471791,45.14208456539355,358321.0,1811,7,418.3255525749494,1904.2538701104945,2252.0,10.608856304821654
1047703,BEVERAGES,A,212.24170616113744,89.49845316163042,42.16817456870692,358264.0,1894,7,390.7045721545503,1876.3965152825124,1835.0,8.645803094924414
265266,PREPARED FOODS,A,212.13447867298578,81.93064312241107,38.6220305322034,358083.0,1707,7,357.66737565484885,1842.6087263657494,2115.0,9.970090733154045
158788,CLEANING,A,212.12618483412322,170.88727335535154,80.55925461959383,358069.0,1927,7,746.0066254148878,2230.88991925375,1998.0,9.418922051336475
580929,GROCERY I,A,211.94490521327015,81.78387359817326,38.58732698286756,357763.0,1925,7,357.02665481390767,1840.6409913067987,1993.0,9.403387158537914
463903,CLEANING,A,211.79857819905214,89.51244433998356,42.26300530490726,357516.0,1927,7,390.7656504990277,1873.3556978923928,2440.0,11.520379507490572
510057,GROCERY I,A,211.66409952606634,113.02326692065263,53.39746663403062,357289.0,1901,7,493.4019034495978,1975.050600132062,2950.0,13.93717690720957
740722,CLEANING,A,211.55805687203792,77.30462588944175,36.54062011743655,357110.0,1920,7,337.4725452422746,1818.37894334654,659.0,3.114984178544426
371437,CLEANING,A,211.21267772511848,95.91286900179846,45.41056438223074,356527.0,1901,7,418.7066382006331,1897.1953822764624,2286.0,10.823213950135614
1014864,DAIRY,A,210.65402843601896,90.21493429213152,42.82611396607215,355584.0,1917,7,393.8323631236712,1868.410562175804,1711.0,8.122322714182864
886398,GROCERY I,A,210.51184834123222,103.51261675883887,49.17187207014049,355344.0,1896,7,451.88325847735035,1925.466196865976,1611.0,7.652775901661489
222975,GROCERY I,A,210.29443127962085,293.3606795536943,139.49997523406753,354977.0,1922,7,1280.6630141975768,2752.724033154923,2655.0,12.625155996022277
1012787,GROCERY I,A,210.26125592417063,134.6959217749916,64.06121811788704,354921.0,1919,7,588.013654191542,2059.8424456607363,2000.0,9.511975904497056
1473511,PRODUCE,A,210.09293181279642,144.9877845980328,69.01126246704213,354636.86890000035,1196,7,632.9426749611829,2103.5931976507577,1286.0,6.121100738152828
159242,CLEANING,A,209.8281990521327,79.21200653319507,37.75088710241206,354190.0,1927,7,345.79919572647526,1814.5965890914042,1416.0,6.748377989214828
1913463,PRODUCE,A,209.80509478672985,243.28869327652086,115.95938293292048,354151.0,885,7,1062.074275685851,2530.70993919296,2551.0,12.158903970340335
838217,DAIRY,A,209.31398104265404,83.5041844805925,39.894222098606974,353322.0,1925,7,364.5366541886966,1829.7345214872748,2297.0,10.973944447274723
271479,DAIRY,A,209.25651658767774,73.37154696625292,35.06296872504351,353225.0,1919,7,320.3027298583214,1785.0983459720655,1833.0,8.759583834666289
1309245,BREAD/BAKERY,A,209.17831753554503,298.4305596510759,142.66801797005778,353093.0,1397,7,1302.7955233566465,2767.0437461054617,3510.0,16.779941828356833
1182733,BEVERAGES,A,208.96741706161137,142.18303679392457,68.04076864863757,352737.0,1614,7,620.6985774143069,2083.4704968455867,2632.0,12.595265027485066
839364,BEVERAGES,A,208.9377962085308,113.88881489145395,54.50847905842128,352687.0,1789,7,497.1804441691836,1959.7450176288992,2570.0,12.300311607742842
696183,BREAD/BAKERY,A,208.8027251184834,103.89517046439357,49.75757399978334,352459.0,1924,7,453.5532927245899,1915.1723685539737,1613.0,7.724994963953255
888761,DELI,A,208.70734597156397,103.17521985079249,49.435356178047485,352298.0,1892,7,450.4103557628591,1911.361777563807,2810.0,13.463828917564108
1463897,BEVERAGES,A,208.70616113744074,165.39988206462618,79.25011948051895,352296.0,1172,7,722.0514754569822,2182.9946034190675,2266.0,10.857369938915005
888763,DELI,A,208.59715639810426,94.16190305330677,45.14054969838626,352112.0,1845,7,411.0628144517784,1871.2429092385082,1885.0,9.036556550188577
959437,"LIQUOR,WINE,BEER",A,208.4366113744076,252.52608691685364,121.15246225302023,351841.0,1396,7,1102.400022138156,2561.456301759009,1461.0,7.0093252349782995
153398,BREAD/BAKERY,A,208.39869668246445,81.81759406143313,39.26012751706312,351777.0,1927,7,357.1738611477088,1815.9647379249598,1895.0,9.093147078973328
269287,CLEANING,A,208.2037914691943,109.37987455868692,52.535006104761884,351448.0,1911,7,477.4967117542485,1934.9232520386086,2625.0,12.607839566593068
1463625,BEVERAGES,A,207.96030805687204,220.38399663696245,105.97406721319764,351037.0,906,7,962.0840592658312,2417.8062156639353,2331.0,11.208869720285897
454596,GROCERY I,A,207.71445497630333,115.36223877781435,55.53885924355877,350622.0,1910,7,503.6126609146853,1957.6138457488087,1775.0,8.545385058553085
949296,CLEANING,A,207.5574644549763,90.49331048403819,43.5991597419365,350357.0,1923,7,395.0476115119365,1847.9498626967707,2677.0,12.897632985783073
830829,GROCERY I,A,207.50118483412322,80.14619928309047,38.624453805967164,350262.0,1772,7,349.8774045196329,1802.3856983584953,2504.0,12.067400974127938
1473413,PRODUCE,A,207.41858957345912,125.29385562772177,60.40628078967235,350122.579199999,1197,7,546.969031612381,1998.8991586265947,2472.0,11.91792888517603
215332,GROCERY I,A,207.16943127962085,99.33815119595296,47.95019737341182,349702.0,1814,7,433.6596722129514,1883.8456911702974,1419.0,6.849466116865217
1464092,BEVERAGES,A,207.0728672985782,205.8007826717438,99.38568261335746,349539.0,1205,7,898.4211894436103,2347.9312605336577,1868.0,9.020979060991763
949243,PERSONAL CARE,A,206.96445497630333,141.46086203258128,68.35031747300667,349356.0,1898,7,617.545930958598,2066.2971157927213,2678.0,12.93941996130022
1958186,BEVERAGES,A,206.31931279620852,278.16330487057274,134.82174843482926,348267.0,844,7,1214.3190321097725,2658.554221683232,1281.0,6.208822541326052
881911,GROCERY I,A,206.07109004739337,93.56446102586312,45.40397248558478,347848.0,1832,7,408.4546874565781,1850.9523177883316,1799.0,8.729997010188358
953428,DAIRY,A,206.04976303317537,83.60188889119159,40.57363991131169,347812.0,1895,7,364.9631817832215,1807.311523015449,1558.0,7.5612802318493895
1464034,BEVERAGES,A,205.76836492890996,139.34207674695847,67.7179297192254,347337.0,1207,7,608.2963956955515,2048.674950197921,2077.0,10.093874248928273
1003679,GROCERY I,A,205.1101895734597,237.67108361207409,115.87483006394122,346226.0,1921,7,1037.5506587634984,2473.3219857777167,2753.0,13.422053803007286
864290,PREPARED FOODS,A,205.0,76.73276733375198,37.43061821158633,346040.0,1756,7,334.97610262856597,1769.976102628566,2055.0,10.024390243902438
1719236,PRODUCE,A,203.94075829383885,157.59981014344496,77.27725024753236,344252.0,1091,7,688.0003421124077,2115.5856501692797,2428.0,11.905418123932469
521818,GROCERY I,A,203.79265402843603,92.68786163295512,45.48145372306796,344002.0,1902,7,404.62790186802124,1831.1764800670735,2556.0,12.542159638606751
668752,CLEANING,A,203.77962085308056,84.61622132186089,41.52339717172545,343980.0,1926,7,369.3912395244143,1795.848585495978,1951.0,9.574068259782546
1489833,PRODUCE,A,203.58353080568722,121.75704909074834,59.80692475903704,343649.0,1194,7,531.5291392342851,1956.6138548740958,1547.0,7.598846497443612
1114914,CLEANING,A,203.5829383886256,80.63539986256482,39.60813244017408,343648.0,1907,7,352.0130045925873,1777.0935733129666,2514.0,12.348775491200298
502230,GROCERY I,A,203.40521327014218,122.47358473083167,60.21162523901228,343348.0,1928,7,534.6571681644239,1958.4936610554191,2672.0,13.136339806843203
363895,CLEANING,A,203.3584123222749,87.48418582567963,43.01970340279699,343269.0,1919,7,381.9113089204218,1805.420195176346,1829.0,8.99397265701243
1328672,DELI,A,203.29502369668248,119.25943177176684,58.66323218501536,343162.0,1242,7,520.6258166455009,1943.6909825222783,1053.0,5.179664415057611
472658,GROCERY I,A,203.17002369668248,76.67800595996611,37.74080672178323,342951.0,1925,7,334.7370424173581,1756.9272082941357,1825.0,8.98262433992028
1047696,BEVERAGES,A,202.83530805687204,115.04655159142541,56.71919385907312,342386.0,1850,7,502.2345317656818,1922.081688163786,2850.0,14.050808152202485
1963892,GROCERY I,A,202.75236966824644,1586.8977038624967,782.6777593076017,342246.0,375,7,6927.585522857321,8346.852110535046,11483.0,56.635589605137824
1057491,CLEANING,A,202.74348341232226,82.86127163867427,40.87000491658622,342231.0,1920,7,361.7300248229277,1780.9344087091836,1455.0,7.1765561857341975
1112839,CLEANING,A,202.6309241706161,105.07453847139305,51.85513460073835,342041.0,1884,7,458.70181156832166,1877.1182807626346,2142.0,10.570943249493482
2013931,BEVERAGES,A,202.59537914691944,1728.5555266337183,853.2058006022897,341981.0,375,7,7545.991283884521,8964.158937912958,11970.0,59.08328240457803
1134971,BEVERAGES,A,202.55035545023696,84.50830606609067,41.722121829034684,341905.0,1825,7,368.92013659084165,1786.7726247425003,1788.0,8.827434521285152
414305,BEVERAGES,A,202.51125592417063,123.07403705659002,60.77392414309776,341839.0,1754,7,537.2784365858003,1954.8572280549947,1764.0,8.71062693256182
153239,BREAD/BAKERY,A,202.38625592417063,72.61293952842693,35.87839460582407,341628.0,1925,7,316.9910369300225,1733.694828399217,1470.0,7.2633390705679854
570917,GROCERY I,A,201.64218009478674,75.85340665135818,37.617827091386076,340372.0,1926,7,331.13726265930165,1742.632523322809,664.0,3.292961818245919
219152,BEVERAGES,A,201.3382701421801,150.4920223812462,74.74586042433585,339859.0,1761,7,656.9713681079073,2066.339259103168,2448.0,12.15864226046684
572838,CLEANING,A,201.21623222748815,79.6509293709656,39.58474348178581,339653.0,1912,7,347.7153088377298,1756.228934430147,1937.0,9.626459945885948
1239818,DAIRY,A,201.00177725118485,126.72336748818717,63.04589403198432,339291.0,1587,7,553.2095508627453,1960.2219916210393,2263.0,11.258606918544848
1102268,PERSONAL CARE,A,200.88803317535545,162.11461858750752,80.69899238149117,339099.0,1615,7,707.7096917065462,2113.9259239340345,1847.0,9.194176331985645
1089843,BREAD/BAKERY,A,200.85011848341233,86.31108854940733,42.97288405958074,339035.0,1919,7,376.7901648868606,1782.7409942707468,1696.0,8.444107540519415
1246758,GROCERY I,A,200.8021327014218,120.93825913566256,60.227577022545354,338954.0,1546,7,527.9547201489798,1933.5696490589326,2427.0,12.086525015193802
897348,DELI,A,200.79561611374407,85.008904313317,42.33603599451209,338943.0,1883,7,371.1054930645526,1776.6748058607611,1621.0,8.072885411411358
1992914,CLEANING,A,200.09834123222748,1472.5800932265738,735.9281861899826,337766.0,503,7,6428.533175298011,7829.221563923604,8783.0,43.89341733626238
368624,BEVERAGES,A,200.00533175355451,125.4670267432954,62.731841018066056,337609.0,1924,7,547.7250083273923,1947.762330602274,1747.0,8.734767141871217
264452,CLEANING,A,199.93305687203792,80.48608812684662,40.25651854978624,337487.0,1921,7,351.3611857537066,1750.892583857972,1255.0,6.277101043892061
1047757,BEVERAGES,A,199.75651658767774,103.27691519934508,51.70139976585668,337189.0,1919,7,450.85430575576675,1849.149921869511,1789.0,8.95590306919858
850388,FROZEN FOODS,A,199.70448992890996,1106.4781342676629,554.0577153080247,337101.179,1281,7,4830.3188577649025,6228.250287267272,2322.0,11.627179743562985
114799,PERSONAL CARE,A,199.593009478673,94.27881850568093,47.23553132042676,336913.0,1922,7,411.57320765059274,1808.724274001304,1575.0,7.891057928901526
1021281,CLEANING,A,199.50888625592418,90.8944077216651,45.559077305994485,336771.0,1919,7,396.79859735675757,1793.360801148227,1513.0,7.583622105228775
302952,BREAD/BAKERY,A,199.32049763033174,73.30215637769457,36.77602517009759,336453.0,1921,7,319.99980596124266,1715.2432893735647,2569.0,12.888789816111018
1146797,GROCERY I,A,199.18601895734596,114.08190431180194,57.27405211920603,336226.0,1844,7,498.02337403779694,1892.3255067392186,2329.0,11.69258772373344
1116113,GROCERY I,A,199.14810426540285,113.01905560661447,56.75125857888912,336162.0,1744,7,493.38351900169545,1887.4202488595154,2334.0,11.719920752494332
513853,CLEANING,A,199.05627962085308,104.81114835285449,52.6540275707406,336007.0,1919,7,457.55198472843756,1850.9459420744092,2033.0,10.213191987071697
1239918,DAIRY,A,198.90462085308056,116.0028655167259,58.32084997281716,335751.0,1587,7,506.40931032140946,1898.7416562929734,1580.0,7.943505752775122
1314409,GROCERY I,A,198.9022511848341,273.02589861736675,137.26636927987892,335747.0,1388,7,1191.891738215452,2584.2074965092906,2419.0,12.161752748349205
507641,DAIRY,A,198.86255924170615,94.44297620689005,47.49158241099571,335680.0,1921,7,412.2898363983651,1804.327751090308,1967.0,9.891253574833176
1071949,BEVERAGES,A,198.67061611374407,99.99455428545382,50.33182875327892,335356.0,1920,7,436.52519311509707,1827.2195059113055,2400.0,12.080296759264781
1228319,BEVERAGES,A,198.58945497630333,109.77142031508977,55.27555344174152,335219.0,1576,7,479.20600070651716,1869.3321855406405,1510.0,7.6036262860995345
177395,GROCERY I,A,198.406990521327,75.44816372125013,38.02696846668823,334911.0,1928,7,329.36817883680715,1718.217112486096,1954.0,9.848443317776962
1916577,BREAD/BAKERY,A,198.3649289099526,186.39947537964417,93.96795915686279,334840.0,844,7,813.724983006285,2202.2794853759533,1004.0,5.061378568868713
329071,GROCERY I,A,198.29443127962085,74.70116544351136,37.67184230109469,334721.0,1923,7,326.10716557686806,1714.168184534214,1536.0,7.746057164026159
1354380,GROCERY I,A,198.12736966824644,185.28103606955509,93.51612368336497,334439.0,1186,7,808.8424477591112,2195.734035436836,2087.0,10.533627956069717
1104725,BEVERAGES,A,198.00888625592418,89.97116524120362,45.437943186507766,334239.0,1913,7,392.7681918516236,1778.830395643093,791.0,3.99477020934122
698643,GROCERY I,A,197.9265402843602,110.31186432132637,55.73374048919453,334100.0,1881,7,481.56530342931194,1867.0510854198333,2541.0,12.838096378329842
459762,BREAD/BAKERY,A,197.79383886255926,87.74512549390785,44.361910360048775,333876.0,1920,7,383.0504383448056,1767.6073103827202,2018.0,10.202542261198767
851982,PERSONAL CARE,A,197.74822274881515,114.65977148652964,57.982706439882094,333799.0,1925,7,500.5460472158061,1884.7836064575122,1185.0,5.992468521475499
226857,GROCERY I,A,197.29917061611374,98.1880678058223,49.76608239112543,333041.0,1893,7,428.6389950614529,1809.733189374249,2517.0,12.757276131167034
210798,GROCERY I,A,197.0734597156398,105.08322063956386,53.321853075086814,332660.0,1925,7,458.73971348372595,1838.2539314932046,1090.0,5.5309324836169065
1672580,PRODUCE,A,196.8898104265403,181.08335189989194,91.9719265855326,332350.0,1170,7,790.5175009068311,2168.746173892613,2093.0,10.630311418685121
1076066,GROCERY I,A,196.83590047393366,71.91954867087438,36.53782084350941,332259.0,1892,7,313.9640463087802,1691.8153496263158,1917.0,9.739077045317057
268440,CLEANING,A,196.83412322274881,71.66096887819018,36.406781357262176,332256.0,1923,7,312.83521889669026,1690.674081455932,1819.0,9.241283829336416
212552,GROCERY I,A,196.68424170616115,72.05708235307415,36.63592046216123,332003.0,1920,7,314.56444817677294,1691.3541401199009,2283.0,11.607437282193233
1062374,MEATS,A,196.47040059241715,150.67048864038193,76.68864530538201,331642.03620000015,1919,7,657.7504607174045,2033.0432648643246,2986.0,15.19821810815428
1165988,GROCERY I,A,196.42950236966826,87.53542700960969,44.56327891360912,331573.0,1697,7,382.13500177920145,1757.1415183668794,1794.0,9.13304762450501
179274,GROCERY I,A,196.33530805687204,73.29265514587524,37.33034871376508,331414.0,1919,7,319.95832843194717,1694.3054848300515,1874.0,9.544895508337005
164036,GROCERY I,A,196.26599526066352,80.05694123336237,40.79002128057775,331297.0,1923,7,349.4877494261824,1723.349716250827,1841.0,9.380127197046757
1239870,POULTRY,A,195.80164040284382,129.0691326782194,65.91831019018613,330513.16900000034,1571,7,563.4499645522582,1934.0614473721648,1627.0,8.30942987327684
695758,SEAFOOD,A,195.79972464454963,73.32385188881646,37.448393771710826,330509.9351999998,1919,7,320.0945174907843,1690.6925900026317,2107.0,10.760995725734547
464334,GROCERY I,A,195.78436018957345,82.96517082411273,42.3757907647881,330484.0,1917,7,362.1835956429801,1732.6741169699944,2472.0,12.62613621234311
660323,BREAD/BAKERY,A,195.5722748815166,63.36608703026256,32.400342568317306,330126.0,1819,7,276.6239979316277,1645.6299221022439,2024.0,10.349115186322798
1306198,CLEANING,A,195.52251184834122,203.8432113587,104.2556222461037,330042.0,1340,7,889.87543211143,2258.5330150498185,1380.0,7.05801079862563
1913236,BEVERAGES,A,195.4277251184834,271.7568847190695,139.05748764885303,329882.0,694,7,1186.3518711599063,2554.34594698929,2676.0,13.693041754324273
1306197,CLEANING,A,194.9940758293839,143.23521803869315,73.45618959420143,329150.0,1342,7,625.2918637622165,1990.2503945679036,2540.0,13.026036761355005
1171140,DAIRY,A,194.96208530805688,74.97636644555564,38.4568960303674,329096.0,1670,7,327.3085527066102,1692.0431498630085,594.0,3.0467462381797406
870546,PERSONAL CARE,A,194.80805687203792,206.87704489109652,106.19532282845276,328836.0,1886,7,903.1196010371482,2266.7759991414136,1928.0,9.896921261662348
660502,GROCERY I,A,194.74822274881515,108.58246692041645,55.755305690499334,328735.0,1922,7,474.01563695197694,1837.253196193683,565.0,2.901181802971999
129297,GROCERY I,A,194.5936018957346,91.9969198719145,47.27643610873058,328474.0,1927,7,401.6116027522861,1763.7668160224284,2322.0,11.932560872397815
871421,BEVERAGES,A,194.56101895734596,111.38600111218742,57.24990633226834,328419.0,1923,7,486.2544364867395,1848.1815691881611,1862.0,9.570262378242429
361502,GROCERY I,A,194.51125592417063,98.62439134693949,50.70369366459069,328335.0,1923,7,430.54376097003546,1792.1225524392298,2405.0,12.364323023740996
355091,GROCERY I,A,194.49822274881515,159.48460645758135,81.99797623012105,328313.0,1889,7,696.2284009391142,2057.7159601808203,1913.0,9.835565451261449
1050142,BEVERAGES,A,194.45142180094786,172.73958770826238,88.83431455959678,328234.0,1876,7,754.0928845756218,2115.252837182257,1945.0,10.002498217734908
839367,BEVERAGES,A,194.24822274881515,79.26421704776145,40.80563308435466,327891.0,1923,7,346.02712018812815,1705.7646794298344,2277.0,11.722114971133701
2010329,GROCERY I,A,194.07049763033174,284.8355784971441,146.7691287316133,327591.0,812,7,1243.4467736569893,2601.9402570693114,2353.0,12.124460073689448
1695825,PRODUCE,A,193.9644404620855,123.01604518226547,63.42195759655832,327411.9755000003,1195,7,537.0252736578836,1894.776356892482,1669.0,8.60466999014823
865147,PERSONAL CARE,A,193.74111374407582,85.59247450963805,44.17878727728501,327035.0,1922,7,373.65306272437675,1729.8408589329074,1823.0,9.40946381885731
979196,CLEANING,A,193.62796208530807,75.42373377782363,38.95291411712201,326844.0,1920,7,329.2615301713048,1684.6572647684611,1798.0,9.285848906511974
1239854,POULTRY,A,193.60611966824595,84.58719929547011,43.690354127449396,326807.1299999992,1589,7,369.2645441681986,1724.5073818459202,1594.0,8.23321082376632
357961,EGGS,A,193.46445497630333,81.38011899068294,42.06463611139879,326568.0,1894,7,355.2640682484165,1709.5152530825399,2295.0,11.86264422723598
1165987,GROCERY I,A,193.0462085308057,147.92009192149942,76.6241891240743,325862.0,1693,7,645.7436322712681,1997.067091986908,2339.0,12.116270077517475
1920045,GROCERY I,A,193.0047393364929,153.36617311900457,79.4623871135202,325792.0,921,7,669.5184434442327,2020.5516187996827,1780.0,9.222571456634908
841614,CLEANING,A,192.97630331753555,83.56768789823724,43.30463712983953,325744.0,1927,7,364.8138777020062,1715.6480009247553,1724.0,8.933739378161992
1693653,PRODUCE,A,192.83649289099526,142.7915397420662,74.04798625060144,325508.0,1174,7,623.3549907444803,1973.2104409814472,2410.0,12.497634466741216
871600,GROCERY I,A,192.15817535545023,145.7011849374059,75.82356809326008,324363.0,1863,7,636.05701676848,1981.1642442566317,2622.0,13.645008832696702
1354712,GROCERY I,A,192.03080568720378,138.76453585765933,72.26160165348203,324148.0,1157,7,605.775146913208,1949.9907867236343,2456.0,12.789614620482002
1091366,GROCERY I,A,191.86729857819904,80.9525861792826,42.19196641593872,323872.0,1921,7,353.3976781795452,1696.4687682269384,853.0,4.445781049303429
583797,MEATS,A,191.4455909952606,84.58747236357162,44.18355728321038,323160.1575999999,1896,7,369.2657362441731,1709.3848732109973,1636.0,8.545508891037874
1464002,BEVERAGES,A,191.23578199052133,201.71723889259462,105.48090780552397,322806.0,1155,7,880.5945212862789,2219.244995219928,2447.0,12.795722508255732
1239807,DAIRY,A,191.2292654028436,83.62956848091162,43.732620268523,322795.0,1590,7,365.0840167460275,1703.6888745659326,2094.0,10.950206787589646
1147495,GROCERY I,A,191.20082938388626,116.15696869259938,60.75128913765512,322747.0,1772,7,507.08204614276013,1845.487851829964,1787.0,9.346193767873908
1463773,BEVERAGES,A,191.12263033175356,145.29017805548804,76.01934831228053,322615.0,1222,7,634.2627704739402,1972.1211827962152,825.0,4.31660028206996
1457176,HOME CARE,A,191.05450236966826,127.74590565772436,66.86359341092674,322500.0,1230,7,557.6734306721453,1895.0549472598232,2373.0,12.420539534883721
365139,GROCERY I,A,190.75236966824644,79.18567498224581,41.51228900587935,321990.0,1922,7,345.6842456129889,1680.950833290714,1787.0,9.368166713251965
1473483,PRODUCE,A,190.7458781398105,123.34010003584325,64.66200016413408,321979.0423000001,1198,7,538.4399317715056,1873.661078750179,2609.0,13.677884027919536
471985,DAIRY,A,190.66350710900474,74.13539309203892,38.88284350589166,321840.0,1892,7,323.63729222475877,1658.281841987792,1619.0,8.49139945314442
1693644,PRODUCE,A,190.44490521327015,147.14568049574834,77.26417271754627,321471.0,1193,7,642.3629471970439,1975.477283689935,2217.0,11.641162033278274
421066,GROCERY I,A,189.93127962085308,89.5201889289213,47.13293624284761,320604.0,1923,7,390.7994594219816,1720.3184167679533,2254.0,11.867450187770583
219147,BEVERAGES,A,189.87263033175356,87.57685376413576,46.12400092162717,320505.0,1914,7,382.3158498478673,1711.4242621701424,2155.0,11.349713733015086
329397,DAIRY,A,189.86966824644549,70.74953476859596,37.26215746938845,320500.0,1922,7,308.8563627125173,1637.9440404376355,1653.0,8.705971918876756
364834,GROCERY I,A,189.82760663507108,108.0156869192936,56.901990618754105,320429.0,1840,7,471.5413647157346,1800.334611161232,2622.0,13.812532573518627
1913257,CLEANING,A,189.79324644549763,180.5434844188389,95.12640085994052,320371.0,849,7,788.1607149987655,2116.713440117249,844.0,4.44694432392445
463598,CLEANING,A,189.7351895734597,76.99852887876682,40.58210237745873,320273.0,1927,7,336.1362819062194,1664.2826089204375,1224.0,6.451096408376604
651523,GROCERY I,A,189.58590047393366,137.04066395944614,72.28420658755053,320021.0,1924,7,598.2496019607798,1925.3509052783156,1828.0,9.642067239337418
1121515,CLEANING,A,189.46919431279622,115.8734614999516,61.15688722920053,319824.0,1836,7,505.8443984237973,1832.1287586133708,2544.0,13.426984841662915
355090,GROCERY I,A,189.13921800947867,95.54316666945516,50.51473072320043,319267.0,1920,7,417.09270649030657,1741.0672325566575,2054.0,10.85972555885826
736128,BREAD/BAKERY,A,189.09419431279622,63.514080216330164,33.5885934769982,319191.0,1926,7,277.27006065563825,1600.9294208452118,1850.0,9.783483870159246
1457175,HOME CARE,A,188.51125592417063,123.22944525138651,65.36980757316478,318207.0,1227,7,537.9568694537699,1857.5356609229643,1882.0,9.98348873532009
770456,GROCERY I,A,188.4739336492891,85.71573065300525,45.47882510506967,318144.0,1800,7,374.19113614417915,1693.5086716892029,2390.0,12.680798632065983
